wifi,X,Y,parents,ID,restored_x,restored_y
62193,355.0,211.0,63749:95695,2_virtual,347.233413,210.050467
41650,330.0,236.0,49:95695,2_virtual,326.68936,238.011887
88201,229.0,134.0,42320:31646,2_virtual,231.048222,125.269662
2227,226.0,136.0,8789:31646:25143,2_virtual,216.991779,130.219811
8989,248.0,145.0,42320:25143,2_virtual,248.337786,138.117243
88732,250.0,156.0,42320:8789,2_virtual,250.836714,157.262675
8873,336.0,188.0,55506:58286:95695,2_virtual,337.420496,188.10146
80763,269.0,260.0,33673:101,2_virtual,275.06577,264.682845
11776,368.0,212.0,88:63749,2_virtual,362.971623,211.452847
19240,276.0,201.0,52173:43007,2_virtual,268.561728,205.911047
11061,307.0,183.0,40516:95695,2_virtual,306.077556,181.726417
27828,296.0,212.0,95:43007,2_virtual,294.565218,214.523345
37992,249.0,200.0,22899:84,2_virtual,248.309855,201.032938
3369,353.0,218.0,13:58286,2_virtual,346.41377,220.500919
82290,253.0,167.0,58286:31646,2_virtual,253.54014,169.247201
90601,319.0,211.0,54110:58286,2_virtual,323.5895,208.748489
12390,287.0,176.0,94371:41941,2_virtual,295.605502,173.922491
42006,344.0,206.0,94371:63749:80285,2_virtual,342.238159,205.594444
63958,303.0,180.0,41941:63749,2_virtual,304.882234,179.464997
78866,294.0,236.0,101:54110,2_virtual,290.842493,240.474494
64505,279.0,172.0,52173:10197:54110,2_virtual,273.541481,183.542203
59623,286.0,170.0,10197:95695,2_virtual,293.251576,166.883131
37794,299.0,172.0,58352:40516:41941,2_virtual,298.582565,174.489873
50192,235.0,136.0,42320:33401:10197,2_virtual,242.392363,134.597826
90007,216.0,148.0,74000:33,2_virtual,210.732191,148.124568
74364,273.0,175.0,26379:40516,2_virtual,273.541481,183.542203
75670,308.0,179.0,88:88630,2_virtual,304.882234,179.464997
51020,249.0,196.0,65425:84,2_virtual,247.361031,193.392151
46635,310.0,181.0,88:65425,2_virtual,306.077556,181.726417
82698,329.0,191.0,88:58082,2_virtual,337.034725,194.273799
80980,238.0,148.0,33:58082,2_virtual,233.021946,153.415407
