m,trajs
93,"[[623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [583, 1], [623, 0], [624, 3], [623, 0], [624, 3], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0]]"
94,"[[664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [663, 2], [703, 2], [663, 2], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0]]"
95,"[[420, 1], [460, 1], [500, 3], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [498, 4], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [500, 0]]"
96,"[[420, 1], [460, 1], [500, 3], [540, 0], [540, 0], [540, 0], [539, 2], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [539, 2], [499, 0], [539, 2], [499, 0], [499, 0], [500, 3], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [541, 0]]"
97,"[[788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0]]"
98,"[[1071, 2], [1031, 4], [1032, 2], [992, 2], [952, 4], [953, 4], [954, 2], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 3], [834, 3], [834, 3], [833, 3], [832, 0]]"
99,"[[833, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [787, 2], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
100,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [498, 4], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0]]"
101,"[[830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [622, 0]]"
102,"[[985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 2], [787, 2], [747, 2], [746, 2], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [584, 1], [585, 1], [545, 1], [585, 1], [625, 3], [624, 3], [623, 0]]"
103,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [539, 2], [539, 2], [499, 0], [499, 0], [459, 1], [499, 0], [498, 4], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [458, 3], [458, 3], [457, 2], [458, 3], [457, 0]]"
104,"[[788, 2], [748, 3], [747, 2], [746, 2], [706, 3], [705, 2], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [624, 3], [623, 0], [624, 3], [584, 1], [624, 3], [625, 3], [624, 3], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0]]"
105,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [539, 2], [499, 0], [499, 0], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0]]"
106,"[[877, 3], [876, 3], [875, 3], [874, 0], [834, 3], [834, 3], [833, 3], [832, 3], [831, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [666, 3], [665, 3], [664, 2], [624, 0]]"
107,"[[879, 3], [878, 3], [877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [875, 3], [876, 3], [875, 0]]"
108,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [498, 4], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [539, 2], [499, 0], [499, 0], [499, 0]]"
109,"[[743, 2], [743, 2], [703, 2], [703, 2], [663, 2], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [622, 4], [622, 4], [623, 0], [623, 0], [583, 1], [623, 0], [622, 4], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
110,"[[832, 3], [831, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [749, 3], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [625, 3], [585, 1], [584, 1], [624, 3], [623, 0], [623, 0], [623, 0]]"
111,"[[743, 2], [703, 2], [663, 2], [623, 0], [663, 2], [703, 2], [663, 2], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0]]"
112,"[[587, 3], [586, 3], [586, 3], [585, 1], [625, 3], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [584, 1], [624, 3], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0]]"
113,"[[623, 0], [624, 3], [664, 2], [663, 2], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
114,"[[669, 1], [709, 1], [710, 1], [750, 3], [749, 3], [748, 3], [747, 2], [747, 2], [707, 3], [706, 3], [706, 3], [705, 2], [705, 2], [705, 2], [665, 3], [705, 2], [665, 3], [664, 2], [624, 3], [625, 3], [624, 3], [623, 0], [622, 4], [623, 0]]"
115,"[[832, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [787, 2], [827, 2], [787, 2], [747, 2], [707, 3], [706, 3], [705, 2], [706, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0]]"
116,"[[788, 2], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [663, 2], [663, 2], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [622, 4], [622, 4], [622, 4], [623, 0], [623, 0], [623, 0]]"
117,"[[750, 3], [749, 3], [709, 1], [749, 3], [748, 3], [747, 2], [707, 3], [706, 3], [707, 3], [706, 3], [705, 2], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [584, 1], [624, 3], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [663, 0]]"
118,"[[832, 3], [831, 3], [830, 2], [790, 3], [830, 2], [829, 2], [789, 3], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0]]"
119,"[[832, 3], [831, 3], [830, 2], [790, 3], [790, 3], [789, 3], [790, 3], [750, 3], [749, 3], [749, 3], [748, 3], [747, 2], [707, 3], [706, 3], [746, 2], [706, 3], [666, 3], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [622, 4], [622, 0]]"
120,"[[832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [749, 3], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0]]"
121,"[[985, 2], [945, 4], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [788, 2], [748, 3], [788, 2], [788, 2], [788, 2], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0]]"
122,"[[832, 3], [831, 3], [830, 2], [870, 2], [910, 2], [910, 2], [870, 2], [870, 2], [910, 2], [870, 2], [830, 2], [831, 3], [830, 2], [790, 3], [789, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 0]]"
123,"[[788, 2], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0]]"
124,"[[788, 2], [748, 3], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0]]"
125,"[[985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [907, 2], [908, 2], [868, 2], [869, 2], [829, 2], [789, 3], [788, 2], [748, 3], [747, 2], [787, 2], [747, 2], [707, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0]]"
126,"[[985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [625, 3], [624, 3], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
127,"[[743, 2], [703, 2], [743, 2], [703, 2], [663, 2], [664, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
128,"[[788, 2], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
129,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0]]"
130,"[[460, 1], [500, 3], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [500, 3], [499, 0], [499, 0]]"
131,"[[877, 3], [876, 3], [877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 3], [834, 3], [833, 3], [832, 3], [831, 3], [830, 2], [870, 2], [830, 2], [831, 3], [830, 0]]"
132,"[[832, 3], [833, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [666, 3], [665, 3], [664, 2], [624, 3], [584, 1], [624, 3], [623, 0], [663, 2], [623, 0], [623, 0]]"
133,"[[788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [584, 1], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
134,"[[747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0]]"
135,"[[420, 1], [460, 1], [500, 3], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0]]"
136,"[[1105, 2], [1065, 2], [1025, 2], [1065, 2], [1025, 2], [985, 2], [945, 4], [946, 4], [947, 2], [947, 2], [907, 2], [867, 2], [827, 2], [787, 2], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [624, 0]]"
137,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [539, 2], [499, 0], [499, 0], [539, 2], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [539, 2], [499, 0], [499, 0], [499, 0]]"
138,"[[499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [458, 3], [457, 2], [417, 3], [417, 3], [416, 3], [415, 2], [375, 3], [374, 3], [373, 3], [372, 2], [332, 3], [331, 2], [291, 3], [290, 0]]"
139,"[[623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
140,"[[879, 3], [878, 3], [878, 3], [877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [834, 3], [833, 3], [832, 3], [833, 3], [832, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [789, 3], [788, 2], [748, 0]]"
141,"[[499, 0], [499, 0], [499, 0], [500, 3], [501, 1], [541, 3], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [500, 3], [499, 0], [499, 0], [459, 1], [499, 0], [498, 4], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [499, 0]]"
142,"[[832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [749, 3], [748, 3], [747, 2], [787, 2], [788, 2], [748, 3], [749, 3], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [584, 1], [624, 0]]"
143,"[[834, 3], [833, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
144,"[[832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [705, 2], [706, 3], [707, 3], [707, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [665, 3], [705, 2], [665, 0]]"
145,"[[877, 3], [876, 3], [877, 3], [876, 3], [875, 3], [876, 3], [875, 3], [875, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [914, 2], [874, 0], [914, 2], [874, 0], [874, 0]]"
146,"[[832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [828, 2], [788, 2], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [663, 2], [663, 2], [623, 0], [623, 0], [623, 0]]"
147,"[[788, 2], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [624, 3], [584, 1], [624, 3], [623, 0]]"
148,"[[877, 3], [877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 0]]"
149,"[[743, 2], [703, 2], [663, 2], [663, 2], [623, 0], [623, 0], [663, 2], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [624, 3], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0]]"
150,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [498, 4], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [500, 3], [501, 1], [541, 3], [540, 0], [540, 0], [540, 0], [539, 2], [499, 0]]"
151,"[[832, 3], [831, 3], [830, 2], [790, 3], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [663, 2], [623, 0], [623, 0]]"
152,"[[541, 3], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [541, 3], [581, 4], [582, 1], [622, 4], [623, 0], [663, 2], [703, 2], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
153,"[[788, 2], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [666, 3], [665, 3], [625, 3], [624, 3], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
154,"[[788, 2], [789, 3], [788, 2], [828, 2], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [665, 3], [664, 2], [664, 2], [624, 3], [623, 0], [622, 4], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0]]"
155,"[[788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [624, 3], [625, 3], [585, 1], [625, 3], [624, 3], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0], [623, 0], [623, 0], [622, 4], [622, 0]]"
156,"[[832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [665, 3], [705, 2], [705, 2], [665, 3], [664, 2], [663, 2], [664, 2], [624, 3], [584, 1], [624, 3], [624, 0]]"
157,"[[832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
158,"[[278, 1], [318, 3], [317, 1], [357, 1], [397, 1], [437, 1], [477, 1], [517, 1], [517, 1], [557, 1], [597, 1], [637, 1], [677, 1], [677, 1], [717, 1], [757, 1], [797, 1], [837, 1], [877, 3], [876, 3], [875, 3], [874, 0], [834, 3], [833, 0]]"
159,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [500, 3], [499, 0], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [539, 2], [539, 2], [499, 0], [499, 0]]"
160,"[[877, 3], [876, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [834, 3], [834, 0]]"
161,"[[420, 1], [380, 1], [379, 4], [379, 4], [378, 4], [379, 4], [380, 1], [420, 1], [460, 1], [460, 1], [500, 3], [499, 0], [498, 4], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0]]"
162,"[[832, 3], [833, 3], [833, 3], [832, 3], [831, 3], [830, 2], [831, 3], [830, 2], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [664, 2], [624, 3], [623, 0], [623, 0]]"
163,"[[788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [625, 3], [624, 3], [623, 0], [663, 2], [623, 0], [623, 0], [622, 4], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [583, 0]]"
164,"[[623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [664, 2], [624, 3], [624, 3], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
165,"[[1105, 2], [1065, 2], [1065, 2], [1025, 2], [985, 2], [984, 4], [1024, 2], [1064, 2], [1024, 2], [984, 4], [984, 4], [985, 2], [945, 4], [946, 4], [947, 2], [907, 2], [867, 2], [827, 2], [826, 2], [786, 2], [787, 2], [747, 2], [746, 2], [706, 0]]"
166,"[[832, 3], [833, 3], [832, 3], [832, 3], [831, 3], [830, 2], [870, 2], [869, 2], [829, 2], [789, 3], [788, 2], [748, 3], [747, 2], [746, 2], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [622, 4], [622, 4], [622, 4], [623, 0]]"
167,"[[587, 3], [586, 3], [585, 1], [625, 3], [625, 3], [625, 3], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
168,"[[499, 0], [499, 0], [499, 0], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [498, 4], [499, 0], [499, 0], [539, 2], [540, 0], [541, 3], [540, 0], [540, 0], [540, 0]]"
169,"[[832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [788, 2], [788, 2], [748, 3], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [583, 1], [583, 1], [623, 0], [623, 0], [623, 0]]"
170,"[[743, 2], [703, 2], [703, 2], [663, 2], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [583, 1], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0]]"
171,"[[499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [498, 4], [498, 4], [499, 0], [499, 0], [459, 1], [459, 1], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0]]"
172,"[[832, 3], [831, 3], [830, 2], [790, 3], [830, 2], [790, 3], [789, 3], [790, 3], [789, 3], [788, 2], [787, 2], [747, 2], [747, 2], [747, 2], [707, 3], [706, 3], [666, 3], [665, 3], [705, 2], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0]]"
173,"[[623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [663, 2], [623, 0], [623, 0], [623, 0], [623, 0]]"
174,"[[541, 3], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [540, 0], [539, 2], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0]]"
175,"[[788, 2], [748, 3], [747, 2], [787, 2], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [622, 4], [623, 0], [583, 1], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
176,"[[876, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [834, 3], [833, 3], [832, 3], [831, 3], [830, 2], [870, 2], [910, 2], [870, 2], [830, 0]]"
177,"[[877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
178,"[[788, 2], [748, 3], [747, 2], [746, 2], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [622, 4], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [624, 3], [623, 0]]"
179,"[[420, 1], [460, 1], [500, 3], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [499, 0], [498, 4], [499, 0], [499, 0], [459, 1], [499, 0], [499, 0], [498, 4], [498, 0]]"
180,"[[877, 3], [876, 3], [876, 3], [875, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [914, 2], [914, 2], [914, 2], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0]]"
181,"[[832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [788, 2], [748, 3], [747, 2], [707, 3], [707, 3], [706, 3], [746, 2], [706, 3], [706, 3], [705, 2], [665, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
182,"[[832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [748, 3], [747, 2], [707, 3], [706, 3], [705, 2], [665, 3], [665, 3], [664, 2], [664, 2], [624, 3], [664, 2], [624, 3], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
183,"[[877, 3], [877, 3], [876, 3], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [875, 3], [874, 0], [874, 0], [874, 0], [874, 0], [914, 2], [874, 0], [834, 3], [833, 3], [832, 3], [831, 3], [830, 2], [790, 3], [789, 3], [788, 2], [789, 0]]"
