path,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
88->93266,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,307.614:210.781,303.921:217.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88->95,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.589:208.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88->96,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425,185.207:118.610,172.199:111.308,155.794:103.027,142.814:97.329,130.791:90.707,115.938:83.891,98.846:77.007,89.400:72.165,75.350:65.577,62.374:59.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88->97999,376.773:212.234,362.972:211.453,347.233:210.050,346.414:220.501,347.233:231.470,342.284:235.228,339.995:239.670,333.435:238.898,326.689:238.012,318.762:234.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88->99,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->101,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,292.873:204.894,288.446:211.872,285.440:216.278,281.103:222.601,276.312:228.590,272.979:230.361,267.250:233.225,259.282:236.454,254.126:241.349,246.002:247.443,244.804:252.182,245.377:255.931,252.303:260.983,256.991:265.618,257.355:270.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->120,306.078:181.726,304.882:179.465,302.782:177.268,298.583:174.490,295.606:173.922,293.252:166.883,292.512:160.225,289.702:155.541,284.986:152.808,279.519:149.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->13702,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->14185,306.078:181.726,304.946:184.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->21444,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,250.837:157.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->23449,306.078:181.726,304.882:179.465,302.782:177.268,298.583:174.490,295.606:173.922,293.252:166.883,292.512:160.225,289.702:155.541,284.986:152.808,279.519:149.801,278.802:146.350,273.596:142.477,269.223:140.680,262.142:140.680,255.137:140.236,248.338:138.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->24817,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->2894,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,211.594:141.393,210.584:143.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->29230,306.078:181.726,304.882:179.465,302.782:177.268,298.583:174.490,295.606:173.922,293.252:166.883,292.512:160.225,289.702:155.541,284.986:152.808,279.519:149.801,278.802:146.350,273.596:142.477,269.223:140.680,262.142:140.680,255.137:140.236,248.338:138.117,242.392:134.598,240.449:129.276,241.499:125.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->30645,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,362.972:211.453,376.773:212.234,377.269:207.599,376.158:201.725,370.983:196.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->31591,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->32,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,266.015:190.376,259.506:196.964,253.235:196.647,247.361:193.392,240.376:190.296,239.106:185.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->33,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->44615,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,309.789:205.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->45476,306.078:181.726,304.882:179.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->49,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,346.414:220.501,347.233:231.470,342.284:235.228,339.995:239.670,337.398:245.240,333.639:250.297,327.249:249.579,324.140:249.853,323.730:252.620,319.322:252.825,317.921:257.472,310.951:262.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->49024,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,266.015:190.376,259.506:196.964,253.235:196.647,247.361:193.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->54957,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->60450,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->66,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425,185.207:118.610,172.199:111.308,155.794:103.027,142.814:97.329,130.791:90.707,115.938:83.891,98.846:77.007,89.400:72.165,75.350:65.577,62.374:59.313,54.849:55.263,47.679:49.139,40.809:41.372,35.471:35.856,23.833:26.340,13.949:16.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->72974,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,250.837:157.263,256.201:151.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->73767,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,266.015:190.376,259.506:196.964,261.770:199.201,264.577:200.838,265.934:202.619,268.562:205.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->80824,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,216.992:130.220,221.105:119.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->8318,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->84,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,292.873:204.894,288.446:211.872,285.440:216.278,281.103:222.601,276.312:228.590,272.979:230.361,267.250:233.225,259.282:236.454,254.126:241.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->86413,306.078:181.726,304.882:179.465,302.782:177.268,298.583:174.490,295.606:173.922,293.252:166.883,292.512:160.225,289.702:155.541,284.986:152.808,279.519:149.801,278.802:146.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->88,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,362.972:211.453,376.773:212.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->9048,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->95,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,309.789:205.728,323.589:208.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->96,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425,185.207:118.610,172.199:111.308,155.794:103.027,142.814:97.329,130.791:90.707,115.938:83.891,98.846:77.007,89.400:72.165,75.350:65.577,62.374:59.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89653->99,306.078:181.726,304.946:184.788,302.353:188.697,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89797->72974,294.611:242.967,290.842:240.474,284.216:236.645,280.995:236.462,277.165:234.213,272.979:230.361,276.312:228.590,281.103:222.601,285.440:216.278,288.446:211.872,292.873:204.894,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,250.837:157.263,256.201:151.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->120,375.613:149.887,373.073:154.252,370.983:159.940,366.803:162.190,360.502:163.991,356.323:163.798,349.637:164.698,347.193:169.199,344.595:175.542,340.700:181.672,337.420:188.101,337.035:194.274,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,287.395:193.229,294.046:186.564,298.542:180.289,295.606:173.922,293.252:166.883,292.512:160.225,289.702:155.541,284.986:152.808,279.519:149.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->13,375.613:149.887,373.073:154.252,370.983:159.940,373.541:164.692,374.094:172.594,370.983:179.262,368.141:182.992,367.109:189.263,370.983:196.328,376.158:201.725,377.269:207.599,376.773:212.234,389.688:214.526,399.251:216.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->15079,375.613:149.887,373.073:154.252,370.983:159.940,366.803:162.190,360.502:163.991,356.323:163.798,349.637:164.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->22,375.613:149.887,373.073:154.252,370.983:159.940,366.803:162.190,360.502:163.991,356.323:163.798,349.637:164.698,347.193:169.199,344.595:175.542,340.700:181.672,337.420:188.101,337.035:194.274,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,216.992:130.220,221.105:119.973,211.572:116.147,202.551:111.363,205.899:103.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->24143,375.613:149.887,373.073:154.252,370.983:159.940,373.541:164.692,374.094:172.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->26858,375.613:149.887,373.073:154.252,370.983:159.940,373.541:164.692,374.094:172.594,370.983:179.262,368.141:182.992,367.109:189.263,370.983:196.328,376.158:201.725,377.269:207.599,376.773:212.234,362.972:211.453,347.233:210.050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->44615,375.613:149.887,373.073:154.252,370.983:159.940,366.803:162.190,360.502:163.991,356.323:163.798,349.637:164.698,347.193:169.199,344.595:175.542,340.700:181.672,337.420:188.101,337.035:194.274,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->45476,375.613:149.887,373.073:154.252,370.983:159.940,366.803:162.190,360.502:163.991,356.323:163.798,349.637:164.698,347.193:169.199,344.595:175.542,340.700:181.672,337.420:188.101,337.035:194.274,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,299.242:195.278,302.353:188.697,304.946:184.788,306.078:181.726,304.882:179.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->5,375.613:149.887,373.073:154.252,370.983:159.940,366.803:162.190,360.502:163.991,356.323:163.798,349.637:164.698,347.193:169.199,344.595:175.542,340.700:181.672,337.420:188.101,337.035:194.274,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,287.395:193.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->54272,375.613:149.887,373.073:154.252,370.983:159.940,366.803:162.190,360.502:163.991,356.323:163.798,349.637:164.698,347.193:169.199,344.595:175.542,340.700:181.672,337.420:188.101,337.035:194.274,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,216.992:130.220,221.105:119.973,211.572:116.147,202.551:111.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->60450,375.613:149.887,373.073:154.252,370.983:159.940,366.803:162.190,360.502:163.991,356.323:163.798,349.637:164.698,347.193:169.199,344.595:175.542,340.700:181.672,337.420:188.101,337.035:194.274,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->76205,375.613:149.887,379.265:145.124,380.058:139.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->88,375.613:149.887,373.073:154.252,370.983:159.940,373.541:164.692,374.094:172.594,370.983:179.262,368.141:182.992,367.109:189.263,370.983:196.328,376.158:201.725,377.269:207.599,376.773:212.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->89653,375.613:149.887,373.073:154.252,370.983:159.940,366.803:162.190,360.502:163.991,356.323:163.798,349.637:164.698,347.193:169.199,344.595:175.542,340.700:181.672,337.420:188.101,337.035:194.274,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,299.242:195.278,302.353:188.697,304.946:184.788,306.078:181.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->92,375.613:149.887,379.265:145.124,380.058:139.488,380.579:129.453,380.448:122.917,376.784:117.838,374.253:113.458,372.904:107.029,372.030:100.361,369.808:96.313,367.824:93.376,368.459:87.820,371.554:82.184,375.523:78.533,377.031:74.088,380.048:69.722,379.571:66.626,381.397:63.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->95,375.613:149.887,373.073:154.252,370.983:159.940,366.803:162.190,360.502:163.991,356.323:163.798,349.637:164.698,347.193:169.199,344.595:175.542,340.700:181.672,337.420:188.101,337.035:194.274,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->97999,375.613:149.887,373.073:154.252,370.983:159.940,373.541:164.692,374.094:172.594,370.983:179.262,368.141:182.992,367.109:189.263,370.983:196.328,376.158:201.725,377.269:207.599,376.773:212.234,362.972:211.453,347.233:210.050,346.414:220.501,347.233:231.470,342.284:235.228,339.995:239.670,333.435:238.898,326.689:238.012,318.762:234.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90040->99,375.613:149.887,373.073:154.252,370.983:159.940,366.803:162.190,360.502:163.991,356.323:163.798,349.637:164.698,347.193:169.199,344.595:175.542,340.700:181.672,337.420:188.101,337.035:194.274,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->101,299.242:195.278,295.831:199.530,292.873:204.894,288.446:211.872,285.440:216.278,281.103:222.601,276.312:228.590,272.979:230.361,267.250:233.225,259.282:236.454,254.126:241.349,246.002:247.443,244.804:252.182,245.377:255.931,252.303:260.983,256.991:265.618,257.355:270.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->105,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425,185.207:118.610,172.199:111.308,155.794:103.027,142.814:97.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->11404,299.242:195.278,295.831:199.530,287.395:193.229,294.046:186.564,298.542:180.289,295.606:173.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->11881,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->120,299.242:195.278,295.831:199.530,287.395:193.229,294.046:186.564,298.542:180.289,295.606:173.922,293.252:166.883,292.512:160.225,289.702:155.541,284.986:152.808,279.519:149.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->13,299.242:195.278,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,362.972:211.453,376.773:212.234,389.688:214.526,399.251:216.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->13651,299.242:195.278,295.831:199.530,292.873:204.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->13702,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->14185,299.242:195.278,302.353:188.697,304.946:184.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->20601,299.242:195.278,295.831:199.530,287.395:193.229,294.046:186.564,298.542:180.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->21444,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,250.837:157.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->22,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,216.992:130.220,221.105:119.973,211.572:116.147,202.551:111.363,205.899:103.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->2344,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->23449,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,250.837:157.263,256.201:151.742,259.065:147.524,262.142:140.680,255.137:140.236,248.338:138.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->24817,299.242:195.278,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->2552,299.242:195.278,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,362.972:211.453,376.773:212.234,389.688:214.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->26858,299.242:195.278,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->2757,299.242:195.278,302.353:188.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->28385,299.242:195.278,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,342.238:205.594,339.156:200.382,337.035:194.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->29230,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,250.837:157.263,256.201:151.742,259.065:147.524,262.142:140.680,255.137:140.236,248.338:138.117,242.392:134.598,240.449:129.276,241.499:125.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->29250,299.242:195.278,302.353:188.697,304.946:184.788,306.078:181.726,304.882:179.465,302.782:177.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->29992,299.242:195.278,295.831:199.530,309.789:205.728,307.614:210.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->30620,299.242:195.278,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,342.238:205.594,339.156:200.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->32,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,266.015:190.376,259.506:196.964,253.235:196.647,247.361:193.392,240.376:190.296,239.106:185.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->33,299.242:195.278,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->37558,299.242:195.278,295.831:199.530,292.873:204.894,288.446:211.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->41841,299.242:195.278,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,342.238:205.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->44615,299.242:195.278,295.831:199.530,309.789:205.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048->49,299.242:195.278,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,346.414:220.501,347.233:231.470,342.284:235.228,339.995:239.670,337.398:245.240,333.639:250.297,327.249:249.579,324.140:249.853,323.730:252.620,319.322:252.825,317.921:257.472,310.951:262.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
